Date,Temp,Dew Point,Relative Humidity,Wind Direction ,Windspeed,Pressure at the Station
08/09/2019 15:00,16.3,4.4,45,26,8,97.65
08/09/2019 16:00,16.3,4.2,45,19,8,97.63
08/09/2019 17:00,16.4,3.7,43,3,3,97.59
08/09/2019 18:00,15.5,4.8,49,15,5,97.56
08/09/2019 19:00,14.8,4.7,51,19,6,97.53
08/09/2019 20:00,12.1,8.8,80,24,3,97.53
08/09/2019 21:00,9.7,7.3,85,27,2,97.52
08/09/2019 22:00,8.2,6.3,88,27,3,97.52
08/09/2019 23:00,7.1,5.8,91,22,1,97.51
08/10/2019 00:00,6.1,5.1,93,0,1,97.5
08/10/2019 01:00,5.9,4.8,93,18,1,97.48
08/10/2019 02:00,5.4,4.8,96,21,3,97.45
08/10/2019 03:00,4.3,3.1,92,22,1,97.44
08/10/2019 04:00,3.7,2.6,92,25,2,97.42
08/10/2019 05:00,2.8,2.3,97,0,1,97.42
08/10/2019 06:00,4.4,3.4,94,14,2,97.41
08/10/2019 07:00,5.7,4.6,92,18,3,97.39
08/10/2019 08:00,7.8,5.6,86,3,2,97.34
08/10/2019 09:00,11.1,5.8,70,19,1,97.26
08/10/2019 10:00,13.9,7.5,65,32,3,97.2
08/10/2019 11:00,17.8,4.2,40,14,9,97.13
08/10/2019 12:00,18.7,4.8,40,15,7,97.11
08/10/2019 13:00,19.6,5.5,40,19,11,97.08
08/10/2019 14:00,19.9,5.1,38,15,6,97.02
08/10/2019 15:00,20.5,5.3,37,16,5,96.97
08/10/2019 16:00,20.8,4.4,34,16,4,96.94
08/10/2019 17:00,20.9,5.7,37,15,3,96.92
08/10/2019 18:00,20.1,6.2,40,9,2,96.9
08/10/2019 19:00,18.7,5.5,42,7,5,96.91
08/10/2019 20:00,16.5,9.4,63,2,1,96.94
08/10/2019 21:00,14.1,9.4,73,33,2,96.97
08/10/2019 22:00,12.4,9.5,83,30,3,96.97
08/10/2019 23:00,10.5,8.7,89,35,2,97
08/11/2019 00:00,9.4,8.2,93,1,3,97.01
08/11/2019 01:00,8.1,7.1,93,0,1,97.03
08/11/2019 02:00,7,6.4,96,2,2,97.04
08/11/2019 03:00,6.4,5.5,94,31,2,97.06
08/11/2019 04:00,5.6,5.3,98,28,1,97.09
08/11/2019 05:00,5.9,5.8,99,17,2,97.11
08/11/2019 06:00,5.8,5.7,99,,0,97.16
08/11/2019 07:00,8.1,7.9,99,20,5,97.18
08/11/2019 08:00,11.5,8.9,84,13,2,97.2
08/11/2019 09:00,14.2,9.1,71,19,3,97.17
08/11/2019 10:00,16.8,9.7,63,14,3,97.17
08/11/2019 11:00,19.3,7.8,47,28,2,97.16
08/11/2019 12:00,20.9,7.7,43,18,5,97.15
08/11/2019 13:00,21.8,7,38,21,6,97.12
08/11/2019 14:00,22.2,2.1,27,20,5,97.09
08/11/2019 15:00,22.8,-0.9,21,35,2,97.06
08/11/2019 16:00,22.7,0.1,22,5,3,97.02
08/11/2019 17:00,22.7,3,27,16,3,97.01
08/11/2019 18:00,22.2,2.6,28,15,1,97.01
08/11/2019 19:00,19.8,5.1,38,0,1,97.02
08/11/2019 20:00,17.6,7.4,51,18,2,97.04
08/11/2019 21:00,14.9,8.5,66,,0,97.06
08/11/2019 22:00,13.4,8.8,74,25,3,97.07
08/11/2019 23:00,12.4,8.3,76,23,4,97.08
08/12/2019 00:00,11.8,7.2,73,19,5,97.08
08/12/2019 01:00,9.5,7,84,27,4,97.07
08/12/2019 02:00,7.8,5.8,87,30,4,97.11
08/12/2019 03:00,7.1,5.2,88,28,5,97.1
08/12/2019 04:00,6.9,5.2,89,27,3,97.1
08/12/2019 05:00,7.9,6.9,94,18,3,97.13
08/12/2019 06:00,10.1,7.2,82,20,4,97.13
08/12/2019 07:00,10.8,8.1,84,20,6,97.17
08/12/2019 08:00,11.1,8.3,83,17,4,97.2
08/12/2019 09:00,13.4,9.3,76,19,5,97.19
08/12/2019 10:00,14.4,8.6,68,20,8,97.18
08/12/2019 11:00,16.6,9.4,62,19,7,97.17
08/12/2019 12:00,19.7,10.7,56,19,4,97.16
08/12/2019 13:00,20.3,11.6,57,18,6,97.14
08/12/2019 14:00,21.1,11.8,55,18,3,97.11
08/12/2019 15:00,23.4,9,40,16,1,97.09
08/12/2019 16:00,24.2,6.4,32,31,2,97.07
08/12/2019 17:00,22.6,9.8,44,15,3,97.08
08/12/2019 18:00,21,9.1,46,16,2,97.11
08/12/2019 19:00,19.5,11.8,61,36,2,97.14
08/12/2019 20:00,17.6,12.4,71,28,5,97.2
08/12/2019 21:00,16.9,10.4,65,23,5,97.22
08/12/2019 22:00,15.8,11.9,77,19,6,97.27
08/12/2019 23:00,15.1,11.3,78,19,5,97.31
8/13/2019 0:00,13.7,11.5,87,0,1,97.35
8/13/2019 1:00,12.2,10.3,88,3,1,97.36
8/13/2019 2:00,11.5,9.8,89,25,2,97.38
8/13/2019 3:00,10.3,9.3,94,1,3,97.41
8/13/2019 4:00,9.4,8.2,93,29,2,97.44
8/13/2019 5:00,8.7,7.4,91,0,1,97.46
8/13/2019 6:00,9.1,8.8,98,20,3,97.47
8/13/2019 7:00,10.5,9.6,94,19,6,97.46
8/13/2019 8:00,13.3,11,86,19,6,97.45
8/13/2019 9:00,15.4,11.1,76,17,5,97.41
8/13/2019 10:00,17.3,11.6,69,18,6,97.35
8/13/2019 11:00,20.2,11.2,56,22,9,97.28
8/13/2019 12:00,21.7,10.4,48,19,8,97.2
8/13/2019 13:00,23.3,8.8,40,22,8,97.11
8/13/2019 14:00,23.8,8.1,37,20,15,97.03
8/13/2019 15:00,24.2,7.6,35,22,10,96.96
8/13/2019 16:00,24,9.5,40,20,9,96.89
8/13/2019 17:00,23,11.1,47,20,6,96.83
8/13/2019 18:00,22,11.3,51,24,7,96.8
8/13/2019 19:00,20.8,11.5,55,32,4,96.82
8/13/2019 20:00,18.6,13.4,72,34,3,96.78
8/13/2019 21:00,17.9,13.1,73,25,7,96.71
8/13/2019 22:00,18.7,12.6,68,21,6,96.69
8/13/2019 23:00,17.9,12.7,72,19,7,96.67
8/14/2019 0:00,17.3,13.1,76,20,6,96.68
8/14/2019 1:00,18.2,12.5,70,24,6,96.67
8/14/2019 2:00,18.4,10.8,61,27,6,96.67
8/14/2019 3:00,17.1,11.5,70,26,7,96.68
8/14/2019 4:00,17.1,10.3,65,27,6,96.7
8/14/2019 5:00,18.1,8.3,53,30,5,96.71
8/14/2019 6:00,17.1,10.1,63,27,6,96.73
8/14/2019 7:00,19.5,8.8,50,30,9,96.73
8/14/2019 8:00,21.6,9.2,45,30,9,96.71
8/14/2019 9:00,22.7,8.3,40,31,16,96.74
8/14/2019 10:00,23.5,8.1,37,31,13,96.72
8/14/2019 11:00,24.1,9.7,40,31,14,96.7
8/14/2019 12:00,25.8,9.2,35,32,14,96.65
8/14/2019 13:00,26,9.6,36,31,12,96.66
8/14/2019 14:00,26.4,10.2,36,31,13,96.66
8/14/2019 15:00,26.2,11.1,39,29,14,96.65
8/14/2019 16:00,26,9.7,36,30,17,96.66
8/14/2019 17:00,24.8,10.7,41,31,8,96.66
8/14/2019 18:00,24.2,11.3,44,31,5,96.66
8/14/2019 19:00,22.6,12,51,28,7,96.67
8/14/2019 20:00,22.5,11,48,33,5,96.69
8/14/2019 21:00,22.6,10.2,45,31,8,96.7
8/14/2019 22:00,21.8,10.7,49,31,8,96.7
8/14/2019 23:00,19.7,11,57,28,7,96.69
8/15/2019 0:00,20,11.4,57,31,4,96.69
8/15/2019 1:00,19.8,11.6,59,31,5,96.67
8/15/2019 2:00,18.9,11.9,64,35,3,96.66
8/15/2019 3:00,17.8,11.9,68,36,5,96.68
8/15/2019 4:00,16.9,12.1,74,34,7,96.67
8/15/2019 5:00,16.3,12.1,76,35,4,96.66
8/15/2019 6:00,15.6,12.8,83,19,2,96.65
8/15/2019 7:00,15.5,13.6,89,24,5,96.62
8/15/2019 8:00,14.6,13.8,95,1,3,96.6
8/15/2019 9:00,15.2,13.7,91,36,1,96.58
8/15/2019 10:00,16.3,14.2,88,0,1,96.56
8/15/2019 11:00,16.5,15.4,93,20,5,96.53
8/15/2019 12:00,17.7,16,89,9,4,96.47
8/15/2019 13:00,19.1,16.3,84,15,2,96.42
8/15/2019 14:00,20.6,11.2,55,31,12,96.38
8/15/2019 15:00,21.1,8.9,46,31,19,96.36
8/15/2019 16:00,20.6,7.5,43,30,21,96.42
8/15/2019 17:00,17.6,11.2,66,33,23,96.53
8/15/2019 18:00,14.4,10.9,80,35,26,96.75
8/15/2019 19:00,13.1,9.6,79,35,18,96.89
8/15/2019 20:00,11.8,9.6,87,33,14,97.05
8/15/2019 21:00,11.3,8.9,85,32,14,97.16
8/15/2019 22:00,10.5,9.3,93,33,10,97.27
8/15/2019 23:00,10.3,9,92,32,11,97.34
8/16/2019 0:00,10.5,8.8,89,31,9,97.37
8/16/2019 1:00,10.3,8.2,87,32,6,97.42
8/16/2019 2:00,10.6,8.2,85,33,7,97.47
8/16/2019 3:00,9.7,7.4,86,35,10,97.54
8/16/2019 4:00,9,7.4,90,33,5,97.6
8/16/2019 5:00,7.9,5.3,84,34,7,97.65
8/16/2019 6:00,8.1,4.8,80,36,10,97.7
8/16/2019 7:00,8.8,4.6,75,29,5,97.75
8/16/2019 8:00,9.2,4.3,71,32,6,97.78
8/16/2019 9:00,10.4,4.4,66,35,10,97.77
8/16/2019 10:00,11.1,4.1,62,35,11,97.76
8/16/2019 11:00,11.8,3.5,57,31,6,97.7
8/16/2019 12:00,12.8,3.4,53,31,6,97.64
8/16/2019 13:00,12.9,4,55,36,6,97.62
8/16/2019 14:00,13.4,2.8,49,33,5,97.54
8/16/2019 15:00,14.3,3.4,48,29,4,97.43
8/16/2019 16:00,14.3,2.8,46,7,4,97.34
8/16/2019 17:00,14.9,3.5,47,15,3,97.27
8/16/2019 18:00,13.7,3.8,51,11,3,97.21
8/16/2019 19:00,12,4.7,61,0,1,97.16
8/16/2019 20:00,11,6.4,74,17,2,97.1
8/16/2019 21:00,10.4,7.5,82,16,2,97
8/16/2019 22:00,9.5,7.1,85,33,1,96.93
8/16/2019 23:00,9.7,6.8,82,23,6,96.87
8/17/2019 0:00,9.2,6.5,84,17,5,96.78
8/17/2019 1:00,9.3,5.9,79,15,1,96.69
8/17/2019 2:00,8.9,6.8,87,23,2,96.6
8/17/2019 3:00,9.1,6.2,82,18,6,96.54
8/17/2019 4:00,8.9,6.6,85,19,5,96.5
8/17/2019 5:00,8.4,7.3,93,17,3,96.48
8/17/2019 6:00,8.2,7.3,95,16,2,96.46
8/17/2019 7:00,8.2,7.8,97,8,3,96.46
8/17/2019 8:00,8.5,8.1,97,6,5,96.43
8/17/2019 9:00,8.7,8.1,96,7,3,96.45
8/17/2019 10:00,8.9,7.8,93,8,3,96.48
8/17/2019 11:00,9.9,8.9,94,3,5,96.43
8/17/2019 12:00,10.1,8.8,92,4,6,96.48
8/17/2019 13:00,10.8,9.5,92,2,8,96.48
8/17/2019 14:00,11.3,7.5,77,4,11,96.45
8/17/2019 15:00,11.5,8.7,83,1,8,96.48
8/17/2019 16:00,7.9,6.1,88,36,17,96.55
8/17/2019 17:00,6.9,5.1,89,36,16,96.59
8/17/2019 18:00,5.9,4.5,90,36,18,96.64
8/17/2019 19:00,5.3,4.3,94,36,16,96.69
8/17/2019 20:00,4.7,3.9,94,36,14,96.78
8/17/2019 21:00,4.1,3.2,94,36,14,96.83
8/17/2019 22:00,3.8,3.1,95,35,11,96.86
8/17/2019 23:00,3.3,2.7,96,34,12,96.91
8/18/2019 0:00,2.7,2,96,35,12,96.94
8/18/2019 1:00,2.1,1.6,96,35,10,96.98
8/18/2019 2:00,1.8,1.3,96,35,11,97
8/18/2019 3:00,1.8,1.3,97,35,9,97.03
8/18/2019 4:00,1.6,1.1,97,35,10,97.05
8/18/2019 5:00,1.8,1.3,97,35,8,97.05
8/18/2019 6:00,2.2,1.7,97,34,8,97.08
8/18/2019 7:00,2.5,1.9,96,35,8,97.11
8/18/2019 8:00,3,2.4,96,35,8,97.15
8/18/2019 9:00,3.7,2.8,94,35,10,97.15
8/18/2019 10:00,4.7,3.7,93,35,7,97.18
8/18/2019 11:00,5.3,3.8,90,36,8,97.18
8/18/2019 12:00,5.7,3.5,85,35,8,97.19
8/18/2019 13:00,6,3.9,86,33,7,97.19
8/18/2019 14:00,6.6,4.4,86,35,8,97.17
8/18/2019 15:00,7,4.5,84,35,10,97.13
8/18/2019 16:00,7.3,4.5,82,33,7,97.13
8/18/2019 17:00,6.9,4.5,84,34,5,97.11
8/18/2019 18:00,6.7,4.5,86,34,5,97.09
8/18/2019 19:00,6.5,4.9,89,36,6,97.06
8/18/2019 20:00,6.2,5.1,92,1,4,97.09
8/18/2019 21:00,5.8,4.9,94,1,7,97.08
8/18/2019 22:00,5.5,4.6,94,36,7,97.07
8/18/2019 23:00,5.4,4.3,93,36,8,97.08
8/19/2019 0:00,5.2,4.3,94,35,5,97.09
8/19/2019 1:00,5,4.2,95,35,6,97.12
8/19/2019 2:00,4.8,4.2,96,35,6,97.14
8/19/2019 3:00,4.5,3.8,95,36,8,97.15
8/19/2019 4:00,4.4,3.7,95,36,10,97.16
8/19/2019 5:00,4.1,3.4,95,36,10,97.16
8/19/2019 6:00,4,3.3,95,36,9,97.19
8/19/2019 7:00,3.8,3.1,95,36,10,97.21
8/19/2019 8:00,4,3.4,96,35,6,97.25
8/19/2019 9:00,4.3,3.6,96,35,7,97.28
8/19/2019 10:00,4.8,4,94,34,5,97.3
8/19/2019 11:00,5.4,4.4,93,36,6,97.3
8/19/2019 12:00,5.9,4.9,94,34,3,97.33
8/19/2019 13:00,6.2,5.4,94,34,3,97.33
8/19/2019 14:00,6.8,5.4,91,33,2,97.32
8/19/2019 15:00,7.2,6,92,32,2,97.33
8/19/2019 16:00,6.3,5.9,98,19,6,97.34
8/19/2019 17:00,6.4,5.8,96,26,8,97.33
8/19/2019 18:00,6.6,6.3,98,23,6,97.34
8/19/2019 19:00,6.6,6,96,26,8,97.37
8/19/2019 20:00,6.5,6,97,34,3,97.37
8/19/2019 21:00,6.2,5.6,95,33,2,97.41
8/19/2019 22:00,5.9,5.4,97,34,1,97.41
8/19/2019 23:00,6,5.3,95,29,2,97.42
8/20/2019 0:00,5.5,5.2,99,20,2,97.4
8/20/2019 1:00,5.6,5.4,99,23,4,97.4
8/20/2019 2:00,5.4,5.3,99,1,3,97.35
8/20/2019 3:00,5.4,5.3,99,4,1,97.3
8/20/2019 4:00,5,4.9,99,1,4,97.29
8/20/2019 5:00,4.7,4.6,99,1,6,97.24
8/20/2019 6:00,4.7,4.6,99,1,4,97.19
8/20/2019 7:00,5.3,5.1,99,1,3,97.16
8/20/2019 8:00,5.5,5.2,98,1,4,97.09
8/20/2019 9:00,6.1,5.8,98,3,3,97.02
8/20/2019 10:00,6.8,6.4,97,35,1,96.95
8/20/2019 11:00,7.3,6.9,98,22,3,96.89
8/20/2019 12:00,7.2,7,98,22,6,96.87
8/20/2019 13:00,7.5,7,97,22,4,96.85
8/20/2019 14:00,8.2,7.6,96,28,3,96.82
8/20/2019 15:00,8.4,8.1,98,0,1,96.8
8/20/2019 16:00,8.6,8.3,98,18,2,96.74
8/20/2019 17:00,8.6,8.4,99,20,1,96.72
8/20/2019 18:00,8.7,8.5,99,16,1,96.65
8/20/2019 19:00,8.8,8.6,99,,0,96.58
8/20/2019 20:00,8.9,8.7,99,2,6,96.54
8/20/2019 21:00,8.8,8.4,98,33,3,96.5
8/20/2019 22:00,8.6,8.3,98,31,2,96.44
8/20/2019 23:00,8.5,8.2,98,32,1,96.35
8/21/2019 0:00,8.4,8.1,98,29,6,96.26
8/21/2019 1:00,8,7.6,98,20,3,96.19
8/21/2019 2:00,7.7,7.5,99,19,4,96.13
8/21/2019 3:00,8.1,8,99,28,4,96.07
8/21/2019 4:00,8,7.9,99,23,6,96.01
8/21/2019 5:00,7.3,7.2,100,21,7,95.9
8/21/2019 6:00,7.4,7.4,100,27,4,95.83
8/21/2019 7:00,7.4,7.3,100,3,2,95.72
8/21/2019 8:00,7.2,7.1,99,13,2,95.7
8/21/2019 9:00,7.6,7.5,99,0,1,95.62
8/21/2019 10:00,8.3,8.1,99,8,1,95.57
8/21/2019 11:00,8.2,8,99,12,3,95.53
8/21/2019 12:00,9.1,8.7,97,8,4,95.5
8/21/2019 13:00,9.8,9,95,4,4,95.45
8/21/2019 14:00,11,9.5,91,1,4,95.43
8/21/2019 15:00,11.6,9.3,86,32,3,95.41
8/21/2019 16:00,11.4,10,91,34,5,95.42
8/21/2019 17:00,11,9.5,90,32,6,95.53
8/21/2019 18:00,10.9,9.9,94,26,7,95.55
8/21/2019 19:00,10.4,10,97,16,3,95.6
8/21/2019 20:00,10.4,10.2,98,20,3,95.69
8/21/2019 21:00,9.9,9.7,99,28,1,95.72
8/21/2019 22:00,9.4,8.6,95,35,3,95.77
8/21/2019 23:00,10.2,7.3,82,34,9,95.84
8/22/2019 0:00,9.8,6.8,81,32,10,95.87
8/22/2019 1:00,9.2,5.3,77,32,10,95.94
8/22/2019 2:00,8.3,4.8,78,32,4,96.02
8/22/2019 3:00,7.1,5.3,89,21,6,96.06
8/22/2019 4:00,9.4,5.1,75,29,11,96.12
8/22/2019 5:00,9.9,4.8,71,30,9,96.2
8/22/2019 6:00,9.3,4.2,71,31,5,96.29
8/22/2019 7:00,11.1,4.5,64,31,3,96.37
8/22/2019 8:00,12.4,4.8,60,30,7,96.42
8/22/2019 9:00,12.9,7,67,18,9,96.43
8/22/2019 10:00,15.9,2.4,40,28,18,96.47
8/22/2019 11:00,16.7,0.3,33,28,29,96.48
8/22/2019 12:00,17.5,-0.7,29,28,22,96.5
8/22/2019 13:00,17.6,-2.2,26,31,19,96.49
8/22/2019 14:00,18.5,-1.1,27,29,17,96.51
8/22/2019 15:00,19.2,1.1,30,32,7,96.46
8/22/2019 16:00,18,-1.4,27,29,10,96.44
8/22/2019 17:00,18.5,0.4,29,29,9,96.46
8/22/2019 18:00,17.1,1.9,36,29,4,96.42
8/22/2019 19:00,14,7.8,66,25,2,96.38
8/22/2019 20:00,11.3,7.3,76,29,3,96.4
8/22/2019 21:00,9.9,7.1,83,32,2,96.37
8/22/2019 22:00,9.6,7.1,85,0,1,96.32
8/22/2019 23:00,8.1,6.3,88,35,2,96.28
8/23/2019 0:00,8.3,6.3,87,2,1,96.22
8/23/2019 1:00,7.9,6.3,89,29,1,96.19
8/23/2019 2:00,7.9,7.3,96,20,4,96.12
8/23/2019 3:00,7.5,6.9,96,17,7,96.06
8/23/2019 4:00,8.1,5.5,83,21,9,96.02
8/23/2019 5:00,7.4,5.7,89,17,4,95.94
8/23/2019 6:00,7.6,5.4,86,21,7,95.93
8/23/2019 7:00,7.6,5.3,85,17,3,95.89
8/23/2019 8:00,8.9,5.1,77,18,1,95.86
8/23/2019 9:00,11.5,5.9,68,25,2,95.83
8/23/2019 10:00,12.6,5.7,63,19,5,95.81
8/23/2019 11:00,14.2,5.1,54,21,3,95.76
8/23/2019 12:00,16.5,3.8,43,11,2,95.73
8/23/2019 13:00,18.1,2.9,36,23,5,95.7
8/23/2019 14:00,18.6,2.1,33,2,3,95.67
8/23/2019 15:00,19,3.1,35,36,2,95.64
8/23/2019 16:00,18.6,3.1,36,5,3,95.62
8/23/2019 17:00,18.7,4.5,39,2,6,95.63
8/23/2019 18:00,17.9,5.2,43,1,6,95.61
8/23/2019 19:00,15.8,6.4,54,1,5,95.61
8/23/2019 20:00,13.8,6.3,60,36,4,95.63
8/23/2019 21:00,13.3,6.5,64,35,3,95.65
8/23/2019 22:00,10.7,7.1,78,0,1,95.65
8/23/2019 23:00,9.6,7.4,86,36,2,95.64
8/24/2019 0:00,8.6,6.6,87,0,1,95.64
8/24/2019 1:00,7.9,6.7,92,3,1,95.66
8/24/2019 2:00,7.4,6.3,93,36,2,95.69
8/24/2019 3:00,6.5,5.6,94,0,1,95.71
8/24/2019 4:00,6.2,5.3,93,,0,95.72
8/24/2019 5:00,6.2,5.4,95,26,3,95.75
8/24/2019 6:00,6.8,6.3,97,,0,95.78
8/24/2019 7:00,7.6,6.6,94,4,1,95.82
8/24/2019 8:00,9.4,7.2,87,18,3,95.82
8/24/2019 9:00,11.5,7.8,78,16,5,95.84
8/24/2019 10:00,15.2,8.9,66,17,4,95.82
8/24/2019 11:00,17.6,8.9,57,12,4,95.82
8/24/2019 12:00,18.9,8.2,50,17,7,95.83
8/24/2019 13:00,19.5,7.6,46,2,6,95.83
8/24/2019 14:00,20.3,6.3,40,26,5,95.84
8/24/2019 15:00,19.9,7.2,44,26,2,95.85
8/24/2019 16:00,19.3,8,48,9,3,95.86
8/24/2019 17:00,19,8.4,50,35,1,95.89
8/24/2019 18:00,15.5,10,70,36,12,95.94
8/24/2019 19:00,14.4,10,75,36,9,95.97
8/24/2019 20:00,12.9,10.9,88,3,9,96.03
8/24/2019 21:00,12.3,11.3,93,36,3,96.08
8/24/2019 22:00,12.2,11.1,93,28,1,96.19
8/24/2019 23:00,12.1,11,93,27,7,96.26
8/25/2019 0:00,11.7,11.3,97,20,4,96.28
8/25/2019 1:00,11.2,10.9,98,22,7,96.29
8/25/2019 2:00,10.7,10.2,97,19,4,96.31
8/25/2019 3:00,10.9,10.4,97,18,6,96.38
8/25/2019 4:00,10.9,10.6,98,19,5,96.4
8/25/2019 5:00,10.9,10.5,98,21,7,96.44
8/25/2019 6:00,10.9,10.6,98,18,3,96.51
8/25/2019 7:00,11.4,10.8,96,19,3,96.56
8/25/2019 8:00,11.9,11.3,96,20,5,96.61
8/25/2019 9:00,13.3,11.1,87,19,3,96.67
8/25/2019 10:00,14.1,8.1,67,31,7,96.74
8/25/2019 11:00,15.4,7.8,61,33,8,96.74
8/25/2019 12:00,16.7,7,53,33,9,96.76
8/25/2019 13:00,16.1,6.6,53,33,9,96.79
8/25/2019 14:00,13.9,10.2,79,22,11,96.83
8/25/2019 15:00,13.9,9.6,75,25,4,96.87
8/25/2019 16:00,14.6,9.9,73,20,9,96.84
8/25/2019 17:00,15.6,6.5,54,30,9,96.91
8/25/2019 18:00,15.3,7,58,30,5,96.95
8/25/2019 19:00,14.1,7.7,65,32,8,97.02
8/25/2019 20:00,12.2,6.6,69,27,7,97.09
8/25/2019 21:00,11.2,5.7,69,29,9,97.13
8/25/2019 22:00,9,6,82,27,2,97.17
8/25/2019 23:00,7.7,5.8,88,,0,97.2
8/26/2019 0:00,7.1,5.4,89,0,1,97.22
8/26/2019 1:00,7.1,6.4,95,18,5,97.25
8/26/2019 2:00,6.6,6.2,98,18,6,97.27
8/26/2019 3:00,5.9,5.3,96,17,4,97.3
8/26/2019 4:00,5.5,4.8,95,19,5,97.34
8/26/2019 5:00,5.4,4.6,95,19,6,97.36
8/26/2019 6:00,5.3,4.4,94,18,6,97.37
8/26/2019 7:00,6.8,5.3,90,18,7,97.4
8/26/2019 8:00,9.2,5.8,80,19,7,97.43
8/26/2019 9:00,12.5,7.1,69,17,8,97.44
8/26/2019 10:00,16.1,7.7,57,21,7,97.43
8/26/2019 11:00,18.5,4.1,38,31,10,97.41
8/26/2019 12:00,19.1,2.5,33,28,11,97.37
8/26/2019 13:00,19.7,2.5,32,29,5,97.33
8/26/2019 14:00,20.1,2.6,31,29,6,97.3
8/26/2019 15:00,20.4,3.2,32,20,8,97.24
8/26/2019 16:00,20,4.2,35,19,6,97.22
8/26/2019 17:00,18.5,4.8,40,12,3,97.17
8/26/2019 18:00,17.7,4.6,42,7,3,97.14
8/26/2019 19:00,15.6,5.7,52,5,3,97.1
8/26/2019 20:00,13.4,7.6,68,1,2,97.08
8/26/2019 21:00,11.2,7.6,78,1,3,97.02
8/26/2019 22:00,10.7,7.2,79,36,4,96.96
8/26/2019 23:00,10,6.3,78,1,3,96.93
8/27/2019 0:00,9.3,6.2,81,32,3,96.86
8/27/2019 1:00,8.9,6.7,86,18,2,96.79
8/27/2019 2:00,8.5,6.5,87,24,3,96.74
8/27/2019 3:00,9,6.5,85,22,3,96.7
8/27/2019 4:00,8.7,7.2,91,19,3,96.65
8/27/2019 5:00,8.2,6.8,91,28,1,96.59
8/27/2019 6:00,8.2,6.7,90,31,1,96.59
8/27/2019 7:00,8.5,7.3,92,18,5,96.59
8/27/2019 8:00,10,6.8,80,27,2,96.62
8/27/2019 9:00,10.8,8,83,15,4,96.61
8/27/2019 10:00,14.7,5.8,55,1,11,96.6
8/27/2019 11:00,17.1,7.5,53,1,8,96.55
8/27/2019 12:00,17.8,6.5,47,35,10,96.53
8/27/2019 13:00,18.8,5,40,34,10,96.53
8/27/2019 14:00,16.8,6,49,33,14,96.55
8/27/2019 15:00,14.7,8.4,66,33,11,96.61
8/27/2019 16:00,12.7,8.7,77,27,16,96.69
8/27/2019 17:00,12.3,8.8,79,27,7,96.72
8/27/2019 18:00,12.7,9.2,79,23,7,96.72
8/27/2019 19:00,13.3,7.9,70,30,6,96.74
8/27/2019 20:00,12.6,7.4,71,30,4,96.75
8/27/2019 21:00,12.2,6.7,69,30,7,96.77
8/27/2019 22:00,11.9,5.8,66,32,3,96.82
8/27/2019 23:00,12.4,5.4,62,31,9,96.86
8/28/2019 0:00,11.5,5.8,68,31,6,96.89
8/28/2019 1:00,10.8,6,72,31,5,96.93
8/28/2019 2:00,11,6.4,74,31,5,96.98
8/28/2019 3:00,10.8,6.5,75,33,6,97.06
8/28/2019 4:00,9.6,6.2,79,31,3,97.1
8/28/2019 5:00,7.9,6.3,90,0,1,97.12
8/28/2019 6:00,7.8,6.6,92,31,1,97.17
8/28/2019 7:00,9.6,7.2,85,17,3,97.21
8/28/2019 8:00,11.6,7.7,77,17,4,97.26
8/28/2019 9:00,14.2,6.7,60,30,1,97.29
8/28/2019 10:00,15.2,7.8,61,18,5,97.28
8/28/2019 11:00,16.1,7.3,56,15,5,97.27
8/28/2019 12:00,17,7.4,53,24,3,97.28
8/28/2019 13:00,19,6.8,45,22,6,97.26
8/28/2019 14:00,18.2,6.5,46,19,8,97.25
8/28/2019 15:00,19.2,6.9,45,16,7,97.23
8/28/2019 16:00,19.3,5.7,41,10,5,97.22
8/28/2019 17:00,18.7,5.2,41,12,3,97.23
8/28/2019 18:00,18.2,8.3,52,21,4,97.25
8/28/2019 19:00,15.4,9.9,70,27,4,97.27
8/28/2019 20:00,12.7,9.4,80,19,4,97.32
8/28/2019 21:00,11,8.5,85,28,2,97.34
8/28/2019 22:00,9.6,7.5,87,25,5,97.36
8/28/2019 23:00,9.4,8,91,20,3,97.39
8/29/2019 0:00,8.4,7.2,92,23,4,97.41
8/29/2019 1:00,7.9,7.1,95,20,3,97.43
8/29/2019 2:00,7.8,6.8,94,21,6,97.44
8/29/2019 3:00,7.1,6.6,97,20,3,97.46
8/29/2019 4:00,6.5,5.8,96,20,7,97.48
8/29/2019 5:00,5.9,5.4,97,20,7,97.52
8/29/2019 6:00,5.7,5.2,97,20,6,97.53
8/29/2019 7:00,6.7,5.3,91,19,7,97.55
8/29/2019 8:00,8.8,6.4,85,19,4,97.56
8/29/2019 9:00,11.4,6.5,72,21,5,97.56
8/29/2019 10:00,14.3,7.9,65,20,4,97.54
8/29/2019 11:00,16.5,7.6,56,18,4,97.48
8/29/2019 12:00,18.4,7,47,14,2,97.45
8/29/2019 13:00,19.2,6.1,42,15,4,97.41
8/29/2019 14:00,20.3,5.8,39,19,5,97.37
8/29/2019 15:00,20.6,5.7,38,2,5,97.35
8/29/2019 16:00,20.4,4,34,5,4,97.32
8/29/2019 17:00,20.4,4.2,35,16,3,97.29
8/29/2019 18:00,18.8,7.1,47,15,1,97.29
8/29/2019 19:00,16.2,8.7,61,30,3,97.29
8/29/2019 20:00,12.7,9,78,29,2,97.3
